node,gpu,topology,ncomp_per_neuron,n_neurons,total_comps,mode,rep,t_per_step_s
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,10000,170000,GPU,3,0.001620112089
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,15000,240000,CPU,3,0.04139526107
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,15000,240000,GPU,3,0.001780591092
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,15000,255000,CPU,3,0.04485884146
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,15000,255000,GPU,3,0.001800071245
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,20000,320000,CPU,3,0.05639232289
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,20000,320000,GPU,3,0.001812387326
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,20000,340000,CPU,3,0.06088915305
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,20000,340000,GPU,3,0.00192352005
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,30000,480000,CPU,3,0.08731021881
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,30000,480000,GPU,3,0.002020821788
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,30000,510000,CPU,3,0.09108395143
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,30000,510000,GPU,3,0.001980728588
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,40000,640000,CPU,3,0.1174787001
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,40000,640000,GPU,3,0.002256369455
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,40000,680000,CPU,3,0.121174925
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,40000,680000,GPU,3,0.002298334783
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,50000,800000,CPU,3,0.1480555448
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,50000,800000,GPU,3,0.002390541001
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,50000,850000,CPU,3,0.1509545933
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,50000,850000,GPU,3,0.002483032508
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,100,1600,CPU,4,6.392440271e-05
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,100,1600,GPU,4,0.0006370595523
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,100,1700,CPU,4,6.126259409e-05
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,100,1700,GPU,4,0.0006605347707
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,500,8000,CPU,4,0.0003458873857
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,500,8000,GPU,4,0.0006787972081
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,500,8500,CPU,4,0.0003428114667
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,500,8500,GPU,4,0.0006906393028
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,1000,16000,CPU,4,0.0006998041556
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,1000,16000,GPU,4,0.0006898120755
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,1000,17000,CPU,4,0.0006817948251
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,1000,17000,GPU,4,0.0006812158795
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,2000,32000,CPU,4,0.00241535675
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,2000,32000,GPU,4,0.0007521288736
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,2000,34000,CPU,4,0.002365984945
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,branching-4x4,17,2000,34000,GPU,4,0.0007824556459
WarsawIQ_RTX4090,NVIDIA GeForce RTX 4090,linear-chain,16,3000,48000,CPU,4,0.005728846505
