node,gpu,topology,ncomp_per_neuron,n_neurons,total_comps,mode,rep,t_per_step_s
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,CPU,2,0.006694113641
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,GPU,2,0.0005261325765
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,CPU,2,0.01412090605
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,GPU,2,0.0009162824262
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,CPU,2,0.01473824328
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,GPU,2,0.0009281017564
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,CPU,2,0.02169309313
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,GPU,2,0.0009723427621
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,CPU,2,0.02255641547
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,GPU,2,0.0009665919976
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,CPU,2,0.03215764219
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,GPU,2,0.001110281186
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,CPU,2,0.03338232907
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,GPU,2,0.001081633365
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,CPU,2,0.05186690851
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,GPU,2,0.001227708838
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,CPU,2,0.05419054031
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,GPU,2,0.001285931333
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,CPU,2,0.07095299201
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,GPU,2,0.00137656453
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,CPU,2,0.07308148471
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,GPU,2,0.001355030862
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,CPU,2,0.1048373222
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,GPU,2,0.001590141654
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,CPU,2,0.1103630326
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,GPU,2,0.001650613546
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,CPU,2,0.1401044672
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,GPU,2,0.0018314325
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,CPU,2,0.1464473378
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,GPU,2,0.001890568706
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,CPU,2,0.1760028146
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,GPU,2,0.00210097256
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,CPU,2,0.181049607
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,GPU,2,0.002212055027
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,CPU,3,0.0001119216727
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,GPU,3,0.0004339709523
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,CPU,3,0.000113009351
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,GPU,3,0.0004167217939
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,CPU,3,0.0007500160308
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,GPU,3,0.0004571512696
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,CPU,3,0.0007631145772
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,GPU,3,0.0004474919822
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,CPU,3,0.001437034635
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,GPU,3,0.0004591041732
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,CPU,3,0.001443183138
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,GPU,3,0.0004850119352
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,CPU,3,0.003071227812
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,GPU,3,0.0004850423762
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,CPU,3,0.003226779472
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,GPU,3,0.0004813827219
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,CPU,3,0.00614133903
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,GPU,3,0.0004878892785
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,CPU,3,0.006374222892
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,GPU,3,0.0004957556725
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,CPU,3,0.01409424652
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,GPU,3,0.0009201639755
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,CPU,3,0.01455659866
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,GPU,3,0.0009290461513
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,CPU,3,0.02147688866
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,GPU,3,0.0009654303843
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,CPU,3,0.02244516069
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,GPU,3,0.0009780803865
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,CPU,3,0.03268446922
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,GPU,3,0.001049284908
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,CPU,3,0.03446298513
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,GPU,3,0.001066257601
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,CPU,3,0.0521509604
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,GPU,3,0.001244180988
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,CPU,3,0.05383084904
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,GPU,3,0.001254626838
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,CPU,3,0.06915585344
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,GPU,3,0.001327286119
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,CPU,3,0.07258487615
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,GPU,3,0.00143102272
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,CPU,3,0.1063708826
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,GPU,3,0.001566905054
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,CPU,3,0.1099306974
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,GPU,3,0.001697617769
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,CPU,3,0.1390199054
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,GPU,3,0.001876806806
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,CPU,3,0.1497870879
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,GPU,3,0.001885562187
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,CPU,3,0.1757124814
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,GPU,3,0.002107037604
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,CPU,3,0.1820450523
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,GPU,3,0.00218492936
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,CPU,4,0.0001072238421
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,GPU,4,0.0004595523079
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,CPU,4,0.0001165779662
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,GPU,4,0.0003861551838
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,CPU,4,0.0007492610386
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,GPU,4,0.0004410022426
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,CPU,4,0.0007621192506
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,GPU,4,0.0004447797225
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,CPU,4,0.001484496395
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,GPU,4,0.0004654600507
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,CPU,4,0.001491248324
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,GPU,4,0.0004657318904
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,CPU,4,0.003155111699
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,GPU,4,0.0004765259723
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,CPU,4,0.00328224131
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,GPU,4,0.0005098299256
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,CPU,4,0.006402296112
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,GPU,4,0.0005007821534
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,CPU,4,0.006537268843
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,GPU,4,0.0004940104626
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,CPU,4,0.01407512318
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,GPU,4,0.0009191354567
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,CPU,4,0.01473437006
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,GPU,4,0.0009153135121
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,CPU,4,0.02176213698
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,GPU,4,0.001003522968
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,CPU,4,0.02265988697
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,GPU,4,0.0009790872308
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,CPU,4,0.03207994808
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,GPU,4,0.001099635999
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,CPU,4,0.03419659571
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,GPU,4,0.001104835963
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,CPU,4,0.05093775663
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,GPU,4,0.001206678423
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,CPU,4,0.05307211009
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,GPU,4,0.001230440627
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,CPU,4,0.0696584008
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,GPU,4,0.00138155669
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,CPU,4,0.07262896191
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,GPU,4,0.001351754774
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,CPU,4,0.1067294641
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,GPU,4,0.001663640006
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,CPU,4,0.1118430831
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,GPU,4,0.001626071198
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,CPU,4,0.1433420355
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,GPU,4,0.001839117977
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,CPU,4,0.1495436928
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,GPU,4,0.001888608662
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,CPU,4,0.1768919164
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,GPU,4,0.002116414092
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,CPU,4,0.1839950388
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,GPU,4,0.002145809206
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,CPU,5,0.0001080876128
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,GPU,5,0.000434881839
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,CPU,5,0.0001157991588
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,GPU,5,0.0003777317703
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,CPU,5,0.0007455559004
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,GPU,5,0.000476239799
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,CPU,5,0.0007677129337
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,GPU,5,0.0004519652398
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,CPU,5,0.001506207387
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,GPU,5,0.0005018000092
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,CPU,5,0.001513744962
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,GPU,5,0.0004896017058
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,CPU,5,0.00317807226
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,GPU,5,0.0005052713056
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,CPU,5,0.003267925126
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,GPU,5,0.0004771164131
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,CPU,5,0.005944275856
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,GPU,5,0.0004978127068
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,CPU,5,0.006793250356
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,GPU,5,0.0004919743964
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,CPU,5,0.01385624084
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,GPU,5,0.0009070117365
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,CPU,5,0.01460322033
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,GPU,5,0.0009177875112
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,CPU,5,0.02154765779
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,GPU,5,0.0009686474096
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,CPU,5,0.02258657542
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,GPU,5,0.000973080505
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,CPU,5,0.03185453415
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,GPU,5,0.001087021692
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,CPU,5,0.03335690065
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,GPU,5,0.001078613238
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,CPU,5,0.05219258395
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,GPU,5,0.001203454083
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,CPU,5,0.05337311571
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,GPU,5,0.001229281046
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,CPU,5,0.06977449764
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,GPU,5,0.001386696778
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,CPU,5,0.07303103534
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,GPU,5,0.001383708824
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,CPU,5,0.1074950478
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,GPU,5,0.001598066904
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,CPU,5,0.1118780743
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,GPU,5,0.001625783335
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,CPU,5,0.1393096144
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,GPU,5,0.001832699369
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,CPU,5,0.1476024628
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,GPU,5,0.001876661317
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,CPU,5,0.1732412338
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,GPU,5,0.002152785117
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,CPU,5,0.1805907856
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,GPU,5,0.002155468816
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,CPU,6,0.0001137267
inf03_A100,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,GPU,6,0.0004329876531
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,CPU,6,0.0001218858131
inf03_A100,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,GPU,6,0.0004674020268
