node,gpu,topology,ncomp_per_neuron,n_neurons,total_comps,mode,rep,t_per_step_s
inf02_A40,NVIDIA A40,linear-chain,16,50000,800000,CPU,6,0.1614513571
inf02_A40,NVIDIA A40,linear-chain,16,50000,800000,GPU,6,0.004365746812
inf02_A40,NVIDIA A40,branching-4x4,17,50000,850000,CPU,6,0.1693928112
inf02_A40,NVIDIA A40,branching-4x4,17,50000,850000,GPU,6,0.0045180803
inf02_A40,NVIDIA A40,linear-chain,16,100,1600,CPU,7,0.000106067512
inf02_A40,NVIDIA A40,linear-chain,16,100,1600,GPU,7,0.0006749766214
inf02_A40,NVIDIA A40,branching-4x4,17,100,1700,CPU,7,0.0001103641022
inf02_A40,NVIDIA A40,branching-4x4,17,100,1700,GPU,7,0.0006595861344
inf02_A40,NVIDIA A40,linear-chain,16,500,8000,CPU,7,0.0006965999802
inf02_A40,NVIDIA A40,linear-chain,16,500,8000,GPU,7,0.0006789739643
inf02_A40,NVIDIA A40,branching-4x4,17,500,8500,CPU,7,0.000758411345
inf02_A40,NVIDIA A40,branching-4x4,17,500,8500,GPU,7,0.0006954107966
inf02_A40,NVIDIA A40,linear-chain,16,1000,16000,CPU,7,0.001428412823
inf02_A40,NVIDIA A40,linear-chain,16,1000,16000,GPU,7,0.0007555628816
inf02_A40,NVIDIA A40,branching-4x4,17,1000,17000,CPU,7,0.001552700996
inf02_A40,NVIDIA A40,branching-4x4,17,1000,17000,GPU,7,0.0007324261325
inf02_A40,NVIDIA A40,linear-chain,16,2000,32000,CPU,7,0.003642293101
inf02_A40,NVIDIA A40,linear-chain,16,2000,32000,GPU,7,0.0007432799964
inf02_A40,NVIDIA A40,branching-4x4,17,2000,34000,CPU,7,0.003996681599
inf02_A40,NVIDIA A40,branching-4x4,17,2000,34000,GPU,7,0.001045038941
inf02_A40,NVIDIA A40,linear-chain,16,3000,48000,CPU,7,0.00729884931
inf02_A40,NVIDIA A40,linear-chain,16,3000,48000,GPU,7,0.001108983159
inf02_A40,NVIDIA A40,branching-4x4,17,3000,51000,CPU,7,0.00770859548
inf02_A40,NVIDIA A40,branching-4x4,17,3000,51000,GPU,7,0.001108599206
inf02_A40,NVIDIA A40,linear-chain,16,5000,80000,CPU,7,0.0146671176
inf02_A40,NVIDIA A40,linear-chain,16,5000,80000,GPU,7,0.002139874751
inf02_A40,NVIDIA A40,branching-4x4,17,5000,85000,CPU,7,0.01504075744
inf02_A40,NVIDIA A40,branching-4x4,17,5000,85000,GPU,7,0.002135280858
inf02_A40,NVIDIA A40,linear-chain,16,7000,112000,CPU,7,0.02097858949
inf02_A40,NVIDIA A40,linear-chain,16,7000,112000,GPU,7,0.002209612592
inf02_A40,NVIDIA A40,branching-4x4,17,7000,119000,CPU,7,0.02200042551
inf02_A40,NVIDIA A40,branching-4x4,17,7000,119000,GPU,7,0.002196146141
inf02_A40,NVIDIA A40,linear-chain,16,10000,160000,CPU,7,0.03118483153
inf02_A40,NVIDIA A40,linear-chain,16,10000,160000,GPU,7,0.002297512239
inf02_A40,NVIDIA A40,branching-4x4,17,10000,170000,CPU,7,0.03252577782
inf02_A40,NVIDIA A40,branching-4x4,17,10000,170000,GPU,7,0.002305808122
inf02_A40,NVIDIA A40,linear-chain,16,15000,240000,CPU,7,0.04859313098
inf02_A40,NVIDIA A40,linear-chain,16,15000,240000,GPU,7,0.002441310883
inf02_A40,NVIDIA A40,branching-4x4,17,15000,255000,CPU,7,0.05132369995
inf02_A40,NVIDIA A40,branching-4x4,17,15000,255000,GPU,7,0.002459853888
inf02_A40,NVIDIA A40,linear-chain,16,20000,320000,CPU,7,0.06520170732
inf02_A40,NVIDIA A40,linear-chain,16,20000,320000,GPU,7,0.002634820613
inf02_A40,NVIDIA A40,branching-4x4,17,20000,340000,CPU,7,0.06899817207
inf02_A40,NVIDIA A40,branching-4x4,17,20000,340000,GPU,7,0.00266561156
inf02_A40,NVIDIA A40,linear-chain,16,30000,480000,CPU,7,0.1003365083
inf02_A40,NVIDIA A40,linear-chain,16,30000,480000,GPU,7,0.003147756512
inf02_A40,NVIDIA A40,branching-4x4,17,30000,510000,CPU,7,0.105024884
inf02_A40,NVIDIA A40,branching-4x4,17,30000,510000,GPU,7,0.003249459375
inf02_A40,NVIDIA A40,linear-chain,16,40000,640000,CPU,7,0.13335697
inf02_A40,NVIDIA A40,linear-chain,16,40000,640000,GPU,7,0.003759677302
inf02_A40,NVIDIA A40,branching-4x4,17,40000,680000,CPU,7,0.1373573043
inf02_A40,NVIDIA A40,branching-4x4,17,40000,680000,GPU,7,0.003924671086
inf02_A40,NVIDIA A40,linear-chain,16,50000,800000,CPU,7,0.1649167494
inf02_A40,NVIDIA A40,linear-chain,16,50000,800000,GPU,7,0.004380413077
inf02_A40,NVIDIA A40,branching-4x4,17,50000,850000,CPU,7,0.1712609378
inf02_A40,NVIDIA A40,branching-4x4,17,50000,850000,GPU,7,0.004542983933
inf02_A40,NVIDIA A40,linear-chain,16,100,1600,CPU,8,0.0001100342632
inf02_A40,NVIDIA A40,linear-chain,16,100,1600,GPU,8,0.0006966917997
inf02_A40,NVIDIA A40,branching-4x4,17,100,1700,CPU,8,0.0005893726079
inf02_A40,NVIDIA A40,branching-4x4,17,100,1700,GPU,8,0.0006886459532
inf02_A40,NVIDIA A40,linear-chain,16,500,8000,CPU,8,0.0007037020155
inf02_A40,NVIDIA A40,linear-chain,16,500,8000,GPU,8,0.0006914371536
inf02_A40,NVIDIA A40,branching-4x4,17,500,8500,CPU,8,0.0007293115769
inf02_A40,NVIDIA A40,branching-4x4,17,500,8500,GPU,8,0.000681277329
inf02_A40,NVIDIA A40,linear-chain,16,1000,16000,CPU,8,0.001479341303
inf02_A40,NVIDIA A40,linear-chain,16,1000,16000,GPU,8,0.0007298382265
inf02_A40,NVIDIA A40,branching-4x4,17,1000,17000,CPU,8,0.001456636474
inf02_A40,NVIDIA A40,branching-4x4,17,1000,17000,GPU,8,0.0007376038602
inf02_A40,NVIDIA A40,linear-chain,16,2000,32000,CPU,8,0.003460477647
inf02_A40,NVIDIA A40,linear-chain,16,2000,32000,GPU,8,0.000745785875
inf02_A40,NVIDIA A40,branching-4x4,17,2000,34000,CPU,8,0.004052920001
inf02_A40,NVIDIA A40,branching-4x4,17,2000,34000,GPU,8,0.001093363549
inf02_A40,NVIDIA A40,linear-chain,16,3000,48000,CPU,8,0.0074159134
inf02_A40,NVIDIA A40,linear-chain,16,3000,48000,GPU,8,0.001108695283
inf02_A40,NVIDIA A40,branching-4x4,17,3000,51000,CPU,8,0.007891578901
inf02_A40,NVIDIA A40,branching-4x4,17,3000,51000,GPU,8,0.001117194976
inf02_A40,NVIDIA A40,linear-chain,16,5000,80000,CPU,8,0.01469676061
inf02_A40,NVIDIA A40,linear-chain,16,5000,80000,GPU,8,0.002141175758
inf02_A40,NVIDIA A40,branching-4x4,17,5000,85000,CPU,8,0.01510557045
inf02_A40,NVIDIA A40,branching-4x4,17,5000,85000,GPU,8,0.002140129832
inf02_A40,NVIDIA A40,linear-chain,16,7000,112000,CPU,8,0.02139223706
inf02_A40,NVIDIA A40,linear-chain,16,7000,112000,GPU,8,0.00218503272
inf02_A40,NVIDIA A40,branching-4x4,17,7000,119000,CPU,8,0.02222822146
inf02_A40,NVIDIA A40,branching-4x4,17,7000,119000,GPU,8,0.00222945403
inf02_A40,NVIDIA A40,linear-chain,16,10000,160000,CPU,8,0.03099135486
inf02_A40,NVIDIA A40,linear-chain,16,10000,160000,GPU,8,0.00230249031
inf02_A40,NVIDIA A40,branching-4x4,17,10000,170000,CPU,8,0.03204158653
inf02_A40,NVIDIA A40,branching-4x4,17,10000,170000,GPU,8,0.00231967162
inf02_A40,NVIDIA A40,linear-chain,16,15000,240000,CPU,8,0.04991351474
inf02_A40,NVIDIA A40,linear-chain,16,15000,240000,GPU,8,0.002467901598
inf02_A40,NVIDIA A40,branching-4x4,17,15000,255000,CPU,8,0.05173076716
inf02_A40,NVIDIA A40,branching-4x4,17,15000,255000,GPU,8,0.002471078797
inf02_A40,NVIDIA A40,linear-chain,16,20000,320000,CPU,8,0.06534257802
inf02_A40,NVIDIA A40,linear-chain,16,20000,320000,GPU,8,0.002618382194
inf02_A40,NVIDIA A40,branching-4x4,17,20000,340000,CPU,8,0.06925923174
inf02_A40,NVIDIA A40,branching-4x4,17,20000,340000,GPU,8,0.002658691731
inf02_A40,NVIDIA A40,linear-chain,16,30000,480000,CPU,8,0.107204628
inf02_A40,NVIDIA A40,linear-chain,16,30000,480000,GPU,8,0.00314051536
inf02_A40,NVIDIA A40,branching-4x4,17,30000,510000,CPU,8,0.105571218
inf02_A40,NVIDIA A40,branching-4x4,17,30000,510000,GPU,8,0.003245534409
inf02_A40,NVIDIA A40,linear-chain,16,40000,640000,CPU,8,0.1344446876
inf02_A40,NVIDIA A40,linear-chain,16,40000,640000,GPU,8,0.003746821122
inf02_A40,NVIDIA A40,branching-4x4,17,40000,680000,CPU,8,0.1367575299
inf02_A40,NVIDIA A40,branching-4x4,17,40000,680000,GPU,8,0.003916508501
inf02_A40,NVIDIA A40,linear-chain,16,50000,800000,CPU,8,0.1661275517
inf02_A40,NVIDIA A40,linear-chain,16,50000,800000,GPU,8,0.00438740985
inf02_A40,NVIDIA A40,branching-4x4,17,50000,850000,CPU,8,0.1709072633
inf02_A40,NVIDIA A40,branching-4x4,17,50000,850000,GPU,8,0.004560143297
inf02_A40,NVIDIA A40,linear-chain,16,100,1600,CPU,9,0.0005792271168
inf02_A40,NVIDIA A40,linear-chain,16,100,1600,GPU,9,0.0006763771886
inf02_A40,NVIDIA A40,branching-4x4,17,100,1700,CPU,9,0.0001121298454
inf02_A40,NVIDIA A40,branching-4x4,17,100,1700,GPU,9,0.0006877472003
inf02_A40,NVIDIA A40,linear-chain,16,500,8000,CPU,9,0.0007188247783
inf02_A40,NVIDIA A40,linear-chain,16,500,8000,GPU,9,0.0007001075007
inf02_A40,NVIDIA A40,branching-4x4,17,500,8500,CPU,9,0.0007141489358
inf02_A40,NVIDIA A40,branching-4x4,17,500,8500,GPU,9,0.0006775655207
inf02_A40,NVIDIA A40,linear-chain,16,1000,16000,CPU,9,0.00143816315
inf02_A40,NVIDIA A40,linear-chain,16,1000,16000,GPU,9,0.0007693776063
inf02_A40,NVIDIA A40,branching-4x4,17,1000,17000,CPU,9,0.001427983528
inf02_A40,NVIDIA A40,branching-4x4,17,1000,17000,GPU,9,0.0007685149709
inf02_A40,NVIDIA A40,linear-chain,16,2000,32000,CPU,9,0.003339518536
inf02_A40,NVIDIA A40,linear-chain,16,2000,32000,GPU,9,0.0008013247024
inf02_A40,NVIDIA A40,branching-4x4,17,2000,34000,CPU,9,0.004030822005
inf02_A40,NVIDIA A40,branching-4x4,17,2000,34000,GPU,9,0.001059414872
inf02_A40,NVIDIA A40,linear-chain,16,3000,48000,CPU,9,0.007322093419
inf02_A40,NVIDIA A40,linear-chain,16,3000,48000,GPU,9,0.001101023172
inf02_A40,NVIDIA A40,branching-4x4,17,3000,51000,CPU,9,0.007675846985
inf02_A40,NVIDIA A40,branching-4x4,17,3000,51000,GPU,9,0.001117090029
inf02_A40,NVIDIA A40,linear-chain,16,5000,80000,CPU,9,0.01423356967
inf02_A40,NVIDIA A40,linear-chain,16,5000,80000,GPU,9,0.002129062333
inf02_A40,NVIDIA A40,branching-4x4,17,5000,85000,CPU,9,0.01512486284
inf02_A40,NVIDIA A40,branching-4x4,17,5000,85000,GPU,9,0.0021398482
inf02_A40,NVIDIA A40,linear-chain,16,7000,112000,CPU,9,0.02142733877
inf02_A40,NVIDIA A40,linear-chain,16,7000,112000,GPU,9,0.002204909514
inf02_A40,NVIDIA A40,branching-4x4,17,7000,119000,CPU,9,0.02201279727
inf02_A40,NVIDIA A40,branching-4x4,17,7000,119000,GPU,9,0.002204424414
inf02_A40,NVIDIA A40,linear-chain,16,10000,160000,CPU,9,0.03095137206
inf02_A40,NVIDIA A40,linear-chain,16,10000,160000,GPU,9,0.002291589433
inf02_A40,NVIDIA A40,branching-4x4,17,10000,170000,CPU,9,0.03216065927
inf02_A40,NVIDIA A40,branching-4x4,17,10000,170000,GPU,9,0.002314154126
inf02_A40,NVIDIA A40,linear-chain,16,15000,240000,CPU,9,0.04930332791
inf02_A40,NVIDIA A40,linear-chain,16,15000,240000,GPU,9,0.002419906855
inf02_A40,NVIDIA A40,branching-4x4,17,15000,255000,CPU,9,0.05162278956
inf02_A40,NVIDIA A40,branching-4x4,17,15000,255000,GPU,9,0.002473439954
inf02_A40,NVIDIA A40,linear-chain,16,20000,320000,CPU,9,0.06740123142
inf02_A40,NVIDIA A40,linear-chain,16,20000,320000,GPU,9,0.002625530958
inf02_A40,NVIDIA A40,branching-4x4,17,20000,340000,CPU,9,0.06802280166
inf02_A40,NVIDIA A40,branching-4x4,17,20000,340000,GPU,9,0.002674122561
inf02_A40,NVIDIA A40,linear-chain,16,30000,480000,CPU,9,0.09909608147
inf02_A40,NVIDIA A40,linear-chain,16,30000,480000,GPU,9,0.003129436482
inf02_A40,NVIDIA A40,branching-4x4,17,30000,510000,CPU,9,0.1043392181
inf02_A40,NVIDIA A40,branching-4x4,17,30000,510000,GPU,9,0.003259367022
inf02_A40,NVIDIA A40,linear-chain,16,40000,640000,CPU,9,0.1339865685
inf02_A40,NVIDIA A40,linear-chain,16,40000,640000,GPU,9,0.003775726665
inf02_A40,NVIDIA A40,branching-4x4,17,40000,680000,CPU,9,0.1377091234
inf02_A40,NVIDIA A40,branching-4x4,17,40000,680000,GPU,9,0.003903270851
inf02_A40,NVIDIA A40,linear-chain,16,50000,800000,CPU,9,0.1639273037
inf02_A40,NVIDIA A40,linear-chain,16,50000,800000,GPU,9,0.004376739534
inf02_A40,NVIDIA A40,branching-4x4,17,50000,850000,CPU,9,0.1688774109
inf02_A40,NVIDIA A40,branching-4x4,17,50000,850000,GPU,9,0.00451836586
inf02_A40,NVIDIA A40,linear-chain,16,100,1600,CPU,10,0.0001088761414
inf02_A40,NVIDIA A40,linear-chain,16,100,1600,GPU,10,0.0006869676567
inf02_A40,NVIDIA A40,branching-4x4,17,100,1700,CPU,10,0.0001147368568
inf02_A40,NVIDIA A40,branching-4x4,17,100,1700,GPU,10,0.0006726987305
inf02_A40,NVIDIA A40,linear-chain,16,500,8000,CPU,10,0.0007749907318
inf02_A40,NVIDIA A40,linear-chain,16,500,8000,GPU,10,0.0007025172313
inf02_A40,NVIDIA A40,branching-4x4,17,500,8500,CPU,10,0.0007907941937
inf02_A40,NVIDIA A40,branching-4x4,17,500,8500,GPU,10,0.0007084694647
inf02_A40,NVIDIA A40,linear-chain,16,1000,16000,CPU,10,0.001539324721
inf02_A40,NVIDIA A40,linear-chain,16,1000,16000,GPU,10,0.0007587125614
inf02_A40,NVIDIA A40,branching-4x4,17,1000,17000,CPU,10,0.001455918096
inf02_A40,NVIDIA A40,branching-4x4,17,1000,17000,GPU,10,0.0007616434069
inf02_A40,NVIDIA A40,linear-chain,16,2000,32000,CPU,10,0.003592166163
inf02_A40,NVIDIA A40,linear-chain,16,2000,32000,GPU,10,0.0007665611449
inf02_A40,NVIDIA A40,branching-4x4,17,2000,34000,CPU,10,0.003835236459
inf02_A40,NVIDIA A40,branching-4x4,17,2000,34000,GPU,10,0.001051941514
inf02_A40,NVIDIA A40,linear-chain,16,3000,48000,CPU,10,0.007346117496
inf02_A40,NVIDIA A40,linear-chain,16,3000,48000,GPU,10,0.001108735658
inf02_A40,NVIDIA A40,branching-4x4,17,3000,51000,CPU,10,0.007784186658
inf02_A40,NVIDIA A40,branching-4x4,17,3000,51000,GPU,10,0.001090384665
inf02_A40,NVIDIA A40,linear-chain,16,5000,80000,CPU,10,0.01407402971
inf02_A40,NVIDIA A40,linear-chain,16,5000,80000,GPU,10,0.002115433189
inf02_A40,NVIDIA A40,branching-4x4,17,5000,85000,CPU,10,0.01484302174
inf02_A40,NVIDIA A40,branching-4x4,17,5000,85000,GPU,10,0.002158269557
inf02_A40,NVIDIA A40,linear-chain,16,7000,112000,CPU,10,0.0208271265
inf02_A40,NVIDIA A40,linear-chain,16,7000,112000,GPU,10,0.002179338715
inf02_A40,NVIDIA A40,branching-4x4,17,7000,119000,CPU,10,0.02232238596
inf02_A40,NVIDIA A40,branching-4x4,17,7000,119000,GPU,10,0.002209987017
inf02_A40,NVIDIA A40,linear-chain,16,10000,160000,CPU,10,0.03144363707
inf02_A40,NVIDIA A40,linear-chain,16,10000,160000,GPU,10,0.002273460952
inf02_A40,NVIDIA A40,branching-4x4,17,10000,170000,CPU,10,0.03262052319
inf02_A40,NVIDIA A40,branching-4x4,17,10000,170000,GPU,10,0.002322109179
inf02_A40,NVIDIA A40,linear-chain,16,15000,240000,CPU,10,0.04956039949
inf02_A40,NVIDIA A40,linear-chain,16,15000,240000,GPU,10,0.002430526777
inf02_A40,NVIDIA A40,branching-4x4,17,15000,255000,CPU,10,0.05099999254
inf02_A40,NVIDIA A40,branching-4x4,17,15000,255000,GPU,10,0.002469327233
inf02_A40,NVIDIA A40,linear-chain,16,20000,320000,CPU,10,0.06682095528
inf02_A40,NVIDIA A40,linear-chain,16,20000,320000,GPU,10,0.002613702145
inf02_A40,NVIDIA A40,branching-4x4,17,20000,340000,CPU,10,0.06925102147
inf02_A40,NVIDIA A40,branching-4x4,17,20000,340000,GPU,10,0.002661092715
inf02_A40,NVIDIA A40,linear-chain,16,30000,480000,CPU,10,0.09883808656
inf02_A40,NVIDIA A40,linear-chain,16,30000,480000,GPU,10,0.003185964714
inf02_A40,NVIDIA A40,branching-4x4,17,30000,510000,CPU,10,0.1054874333
inf02_A40,NVIDIA A40,branching-4x4,17,30000,510000,GPU,10,0.003263712742
inf02_A40,NVIDIA A40,linear-chain,16,40000,640000,CPU,10,0.13108224
inf02_A40,NVIDIA A40,linear-chain,16,40000,640000,GPU,10,0.003776754303
inf02_A40,NVIDIA A40,branching-4x4,17,40000,680000,CPU,10,0.1361132535
inf02_A40,NVIDIA A40,branching-4x4,17,40000,680000,GPU,10,0.003907050057
inf02_A40,NVIDIA A40,linear-chain,16,50000,800000,CPU,10,0.1662223469
inf02_A40,NVIDIA A40,linear-chain,16,50000,800000,GPU,10,0.00435722091
inf02_A40,NVIDIA A40,branching-4x4,17,50000,850000,CPU,10,0.1681361112
inf02_A40,NVIDIA A40,branching-4x4,17,50000,850000,GPU,10,0.00454112779
