node,gpu,topology,ncomp_per_neuron,n_neurons,total_comps,mode,rep,t_per_step_s
inf02,NVIDIA A40,branching-4x4,17,50000,850000,GPU,1,0.004607787999
inf02,NVIDIA A40,linear-chain,16,100,1600,CPU,2,0.0001070136204
inf02,NVIDIA A40,linear-chain,16,100,1600,GPU,2,0.0006799702133
inf02,NVIDIA A40,branching-4x4,17,100,1700,CPU,2,0.000111972585
inf02,NVIDIA A40,branching-4x4,17,100,1700,GPU,2,0.0006236772452
inf02,NVIDIA A40,linear-chain,16,500,8000,CPU,2,0.0006884489741
inf02,NVIDIA A40,linear-chain,16,500,8000,GPU,2,0.0006833001971
inf02,NVIDIA A40,branching-4x4,17,500,8500,CPU,2,0.0006998600704
inf02,NVIDIA A40,branching-4x4,17,500,8500,GPU,2,0.0006807703347
inf02,NVIDIA A40,linear-chain,16,1000,16000,CPU,2,0.001371902937
inf02,NVIDIA A40,linear-chain,16,1000,16000,GPU,2,0.0007563500177
inf02,NVIDIA A40,branching-4x4,17,1000,17000,CPU,2,0.001470243079
inf02,NVIDIA A40,branching-4x4,17,1000,17000,GPU,2,0.0007476459656
inf02,NVIDIA A40,linear-chain,16,2000,32000,CPU,2,0.003634815273
inf02,NVIDIA A40,linear-chain,16,2000,32000,GPU,2,0.0007840437549
inf02,NVIDIA A40,branching-4x4,17,2000,34000,CPU,2,0.003864873307
inf02,NVIDIA A40,branching-4x4,17,2000,34000,GPU,2,0.001053103734
inf02,NVIDIA A40,linear-chain,16,3000,48000,CPU,2,0.007402196952
inf02,NVIDIA A40,linear-chain,16,3000,48000,GPU,2,0.001100237526
inf02,NVIDIA A40,branching-4x4,17,3000,51000,CPU,2,0.00800741173
inf02,NVIDIA A40,branching-4x4,17,3000,51000,GPU,2,0.001114841941
inf02,NVIDIA A40,linear-chain,16,5000,80000,CPU,2,0.01461872838
inf02,NVIDIA A40,linear-chain,16,5000,80000,GPU,2,0.002124974673
inf02,NVIDIA A40,branching-4x4,17,5000,85000,CPU,2,0.01484679526
inf02,NVIDIA A40,branching-4x4,17,5000,85000,GPU,2,0.002173780311
inf02,NVIDIA A40,linear-chain,16,7000,112000,CPU,2,0.02240499366
inf02,NVIDIA A40,linear-chain,16,7000,112000,GPU,2,0.002191014317
inf02,NVIDIA A40,branching-4x4,17,7000,119000,CPU,2,0.02299878381
inf02,NVIDIA A40,branching-4x4,17,7000,119000,GPU,2,0.002201915194
inf02,NVIDIA A40,linear-chain,16,10000,160000,CPU,2,0.03123387857
inf02,NVIDIA A40,linear-chain,16,10000,160000,GPU,2,0.002278112823
inf02,NVIDIA A40,branching-4x4,17,10000,170000,CPU,2,0.03235115571
inf02,NVIDIA A40,branching-4x4,17,10000,170000,GPU,2,0.002326390147
inf02,NVIDIA A40,linear-chain,16,15000,240000,CPU,2,0.04939811013
inf02,NVIDIA A40,linear-chain,16,15000,240000,GPU,2,0.00245973522
inf02,NVIDIA A40,branching-4x4,17,15000,255000,CPU,2,0.05065406886
inf02,NVIDIA A40,branching-4x4,17,15000,255000,GPU,2,0.002493157441
inf02,NVIDIA A40,linear-chain,16,20000,320000,CPU,2,0.06528123509
inf02,NVIDIA A40,linear-chain,16,20000,320000,GPU,2,0.002645691687
inf02,NVIDIA A40,branching-4x4,17,20000,340000,CPU,2,0.06755014333
inf02,NVIDIA A40,branching-4x4,17,20000,340000,GPU,2,0.002672713724
inf02,NVIDIA A40,linear-chain,16,30000,480000,CPU,2,0.1016900149
inf02,NVIDIA A40,linear-chain,16,30000,480000,GPU,2,0.003160365061
inf02,NVIDIA A40,branching-4x4,17,30000,510000,CPU,2,0.1043718858
inf02,NVIDIA A40,branching-4x4,17,30000,510000,GPU,2,0.003292428093
inf02,NVIDIA A40,linear-chain,16,40000,640000,CPU,2,0.1308828007
inf02,NVIDIA A40,linear-chain,16,40000,640000,GPU,2,0.003780972687
inf02,NVIDIA A40,branching-4x4,17,40000,680000,CPU,2,0.1357377746
inf02,NVIDIA A40,branching-4x4,17,40000,680000,GPU,2,0.003913458098
inf02,NVIDIA A40,linear-chain,16,50000,800000,CPU,2,0.1641224254
inf02,NVIDIA A40,linear-chain,16,50000,800000,GPU,2,0.00440114005
inf02,NVIDIA A40,branching-4x4,17,50000,850000,CPU,2,0.169345821
inf02,NVIDIA A40,branching-4x4,17,50000,850000,GPU,2,0.0045804739
inf02,NVIDIA A40,linear-chain,16,100,1600,CPU,3,0.0001053894293
inf02,NVIDIA A40,linear-chain,16,100,1600,GPU,3,0.0006827562338
inf02,NVIDIA A40,branching-4x4,17,100,1700,CPU,3,0.0001141854163
inf02,NVIDIA A40,branching-4x4,17,100,1700,GPU,3,0.0006748882788
inf02,NVIDIA A40,linear-chain,16,500,8000,CPU,3,0.0007083535904
inf02,NVIDIA A40,linear-chain,16,500,8000,GPU,3,0.00070614907
inf02,NVIDIA A40,branching-4x4,17,500,8500,CPU,3,0.0006951449173
inf02,NVIDIA A40,branching-4x4,17,500,8500,GPU,3,0.0006998094065
inf02,NVIDIA A40,linear-chain,16,1000,16000,CPU,3,0.001432881753
inf02,NVIDIA A40,linear-chain,16,1000,16000,GPU,3,0.0007418725462
inf02,NVIDIA A40,branching-4x4,17,1000,17000,CPU,3,0.00139886893
inf02,NVIDIA A40,branching-4x4,17,1000,17000,GPU,3,0.0007488154939
inf02,NVIDIA A40,linear-chain,16,2000,32000,CPU,3,0.003576587495
inf02,NVIDIA A40,linear-chain,16,2000,32000,GPU,3,0.0007481501926
inf02,NVIDIA A40,branching-4x4,17,2000,34000,CPU,3,0.00394086412
inf02,NVIDIA A40,branching-4x4,17,2000,34000,GPU,3,0.001087191417
inf02,NVIDIA A40,linear-chain,16,3000,48000,CPU,3,0.007436335087
inf02,NVIDIA A40,linear-chain,16,3000,48000,GPU,3,0.001115666259
inf02,NVIDIA A40,branching-4x4,17,3000,51000,CPU,3,0.007760260219
inf02,NVIDIA A40,branching-4x4,17,3000,51000,GPU,3,0.001112477765
inf02,NVIDIA A40,linear-chain,16,5000,80000,CPU,3,0.01438455365
inf02,NVIDIA A40,linear-chain,16,5000,80000,GPU,3,0.002149755846
inf02,NVIDIA A40,branching-4x4,17,5000,85000,CPU,3,0.01478806734
inf02,NVIDIA A40,branching-4x4,17,5000,85000,GPU,3,0.002141649479
inf02,NVIDIA A40,linear-chain,16,7000,112000,CPU,3,0.02094961296
inf02,NVIDIA A40,linear-chain,16,7000,112000,GPU,3,0.002204424685
inf02,NVIDIA A40,branching-4x4,17,7000,119000,CPU,3,0.02226174745
inf02,NVIDIA A40,branching-4x4,17,7000,119000,GPU,3,0.002214235067
inf02,NVIDIA A40,linear-chain,16,10000,160000,CPU,3,0.03093427745
inf02,NVIDIA A40,linear-chain,16,10000,160000,GPU,3,0.002290848168
inf02,NVIDIA A40,branching-4x4,17,10000,170000,CPU,3,0.03300886154
inf02,NVIDIA A40,branching-4x4,17,10000,170000,GPU,3,0.002307855812
inf02,NVIDIA A40,linear-chain,16,15000,240000,CPU,3,0.05022893385
inf02,NVIDIA A40,linear-chain,16,15000,240000,GPU,3,0.002455751191
inf02,NVIDIA A40,branching-4x4,17,15000,255000,CPU,3,0.05060992241
inf02,NVIDIA A40,branching-4x4,17,15000,255000,GPU,3,0.002484062043
inf02,NVIDIA A40,linear-chain,16,20000,320000,CPU,3,0.06533647451
inf02,NVIDIA A40,linear-chain,16,20000,320000,GPU,3,0.002634877237
inf02,NVIDIA A40,branching-4x4,17,20000,340000,CPU,3,0.06804931381
inf02,NVIDIA A40,branching-4x4,17,20000,340000,GPU,3,0.002715724978
inf02,NVIDIA A40,linear-chain,16,30000,480000,CPU,3,0.09888394963
inf02,NVIDIA A40,linear-chain,16,30000,480000,GPU,3,0.003149802576
inf02,NVIDIA A40,branching-4x4,17,30000,510000,CPU,3,0.1033132813
inf02,NVIDIA A40,branching-4x4,17,30000,510000,GPU,3,0.003275597637
inf02,NVIDIA A40,linear-chain,16,40000,640000,CPU,3,0.1313737262
inf02,NVIDIA A40,linear-chain,16,40000,640000,GPU,3,0.003794842958
inf02,NVIDIA A40,branching-4x4,17,40000,680000,CPU,3,0.1388132355
inf02,NVIDIA A40,branching-4x4,17,40000,680000,GPU,3,0.003920184482
inf02,NVIDIA A40,linear-chain,16,50000,800000,CPU,3,0.1641278527
inf02,NVIDIA A40,linear-chain,16,50000,800000,GPU,3,0.0044246213
inf02,NVIDIA A40,branching-4x4,17,50000,850000,CPU,3,0.1704881841
inf02,NVIDIA A40,branching-4x4,17,50000,850000,GPU,3,0.004584870013
inf02,NVIDIA A40,linear-chain,16,100,1600,CPU,4,0.0001096255368
inf02,NVIDIA A40,linear-chain,16,100,1600,GPU,4,0.0006770517145
inf02,NVIDIA A40,branching-4x4,17,100,1700,CPU,4,0.0001186902857
inf02,NVIDIA A40,branching-4x4,17,100,1700,GPU,4,0.0006670899334
inf02,NVIDIA A40,linear-chain,16,500,8000,CPU,4,0.0007702873576
inf02,NVIDIA A40,linear-chain,16,500,8000,GPU,4,0.0007101486127
inf02,NVIDIA A40,branching-4x4,17,500,8500,CPU,4,0.0007146735276
inf02,NVIDIA A40,branching-4x4,17,500,8500,GPU,4,0.0007040696485
inf02,NVIDIA A40,linear-chain,16,1000,16000,CPU,4,0.001534450764
inf02,NVIDIA A40,linear-chain,16,1000,16000,GPU,4,0.0006998372929
inf02,NVIDIA A40,branching-4x4,17,1000,17000,CPU,4,0.001449270334
inf02,NVIDIA A40,branching-4x4,17,1000,17000,GPU,4,0.000696726711
inf02,NVIDIA A40,linear-chain,16,2000,32000,CPU,4,0.003394412143
inf02,NVIDIA A40,linear-chain,16,2000,32000,GPU,4,0.0007521796085
inf02,NVIDIA A40,branching-4x4,17,2000,34000,CPU,4,0.003775088276
inf02,NVIDIA A40,branching-4x4,17,2000,34000,GPU,4,0.001066442331
inf02,NVIDIA A40,linear-chain,16,3000,48000,CPU,4,0.007328429109
inf02,NVIDIA A40,linear-chain,16,3000,48000,GPU,4,0.00111157887
inf02,NVIDIA A40,branching-4x4,17,3000,51000,CPU,4,0.00782741592
inf02,NVIDIA A40,branching-4x4,17,3000,51000,GPU,4,0.001117394368
inf02,NVIDIA A40,linear-chain,16,5000,80000,CPU,4,0.01428028237
inf02,NVIDIA A40,linear-chain,16,5000,80000,GPU,4,0.002161425623
inf02,NVIDIA A40,branching-4x4,17,5000,85000,CPU,4,0.01478467421
inf02,NVIDIA A40,branching-4x4,17,5000,85000,GPU,4,0.002142024176
inf02,NVIDIA A40,linear-chain,16,7000,112000,CPU,4,0.0217755166
inf02,NVIDIA A40,linear-chain,16,7000,112000,GPU,4,0.002188158984
inf02,NVIDIA A40,branching-4x4,17,7000,119000,CPU,4,0.02145593383
inf02,NVIDIA A40,branching-4x4,17,7000,119000,GPU,4,0.00220481943
inf02,NVIDIA A40,linear-chain,16,10000,160000,CPU,4,0.0310082674
inf02,NVIDIA A40,linear-chain,16,10000,160000,GPU,4,0.002305157618
inf02,NVIDIA A40,branching-4x4,17,10000,170000,CPU,4,0.03233038079
inf02,NVIDIA A40,branching-4x4,17,10000,170000,GPU,4,0.002300018614
inf02,NVIDIA A40,linear-chain,16,15000,240000,CPU,4,0.05028899366
inf02,NVIDIA A40,linear-chain,16,15000,240000,GPU,4,0.002445828644
inf02,NVIDIA A40,branching-4x4,17,15000,255000,CPU,4,0.05052675334
inf02,NVIDIA A40,branching-4x4,17,15000,255000,GPU,4,0.002465313673
inf02,NVIDIA A40,linear-chain,16,20000,320000,CPU,4,0.06734687198
inf02,NVIDIA A40,linear-chain,16,20000,320000,GPU,4,0.002610503273
inf02,NVIDIA A40,branching-4x4,17,20000,340000,CPU,4,0.06992555965
inf02,NVIDIA A40,branching-4x4,17,20000,340000,GPU,4,0.00268018327
inf02,NVIDIA A40,linear-chain,16,30000,480000,CPU,4,0.1017717188
inf02,NVIDIA A40,linear-chain,16,30000,480000,GPU,4,0.003166858987
inf02,NVIDIA A40,branching-4x4,17,30000,510000,CPU,4,0.1042876157
inf02,NVIDIA A40,branching-4x4,17,30000,510000,GPU,4,0.003271653165
inf02,NVIDIA A40,linear-chain,16,40000,640000,CPU,4,0.1338354718
inf02,NVIDIA A40,linear-chain,16,40000,640000,GPU,4,0.003786327893
inf02,NVIDIA A40,branching-4x4,17,40000,680000,CPU,4,0.1386395108
inf02,NVIDIA A40,branching-4x4,17,40000,680000,GPU,4,0.003925931454
inf02,NVIDIA A40,linear-chain,16,50000,800000,CPU,4,0.1645170385
inf02,NVIDIA A40,linear-chain,16,50000,800000,GPU,4,0.004404392026
inf02,NVIDIA A40,branching-4x4,17,50000,850000,CPU,4,0.1675553929
inf02,NVIDIA A40,branching-4x4,17,50000,850000,GPU,4,0.004575106773
inf02,NVIDIA A40,linear-chain,16,100,1600,CPU,5,0.0005853179665
inf02,NVIDIA A40,linear-chain,16,100,1600,GPU,5,0.0006806064929
inf02,NVIDIA A40,branching-4x4,17,100,1700,CPU,5,0.0001157181692
inf02,NVIDIA A40,branching-4x4,17,100,1700,GPU,5,0.000616423289
inf02,NVIDIA A40,linear-chain,16,500,8000,CPU,5,0.0007120048716
inf02,NVIDIA A40,linear-chain,16,500,8000,GPU,5,0.0006378057457
inf02,NVIDIA A40,branching-4x4,17,500,8500,CPU,5,0.0007871037438
inf02,NVIDIA A40,branching-4x4,17,500,8500,GPU,5,0.0006893642602
inf02,NVIDIA A40,linear-chain,16,1000,16000,CPU,5,0.001528100598
inf02,NVIDIA A40,linear-chain,16,1000,16000,GPU,5,0.0007482125646
inf02,NVIDIA A40,branching-4x4,17,1000,17000,CPU,5,0.001465132691
inf02,NVIDIA A40,branching-4x4,17,1000,17000,GPU,5,0.0007447635844
inf02,NVIDIA A40,linear-chain,16,2000,32000,CPU,5,0.003619157133
inf02,NVIDIA A40,linear-chain,16,2000,32000,GPU,5,0.0007493420016
inf02,NVIDIA A40,branching-4x4,17,2000,34000,CPU,5,0.003846558219
inf02,NVIDIA A40,branching-4x4,17,2000,34000,GPU,5,0.0007520769324
inf02,NVIDIA A40,linear-chain,16,3000,48000,CPU,5,0.007252166952
inf02,NVIDIA A40,linear-chain,16,3000,48000,GPU,5,0.001100128534
inf02,NVIDIA A40,branching-4x4,17,3000,51000,CPU,5,0.007924879165
inf02,NVIDIA A40,branching-4x4,17,3000,51000,GPU,5,0.00111510633
inf02,NVIDIA A40,linear-chain,16,5000,80000,CPU,5,0.01463586742
inf02,NVIDIA A40,linear-chain,16,5000,80000,GPU,5,0.002124130184
inf02,NVIDIA A40,branching-4x4,17,5000,85000,CPU,5,0.01527960951
inf02,NVIDIA A40,branching-4x4,17,5000,85000,GPU,5,0.00217790712
inf02,NVIDIA A40,linear-chain,16,7000,112000,CPU,5,0.02181026719
inf02,NVIDIA A40,linear-chain,16,7000,112000,GPU,5,0.002192737027
inf02,NVIDIA A40,branching-4x4,17,7000,119000,CPU,5,0.02249003324
inf02,NVIDIA A40,branching-4x4,17,7000,119000,GPU,5,0.002207940546
inf02,NVIDIA A40,linear-chain,16,10000,160000,CPU,5,0.03221310919
inf02,NVIDIA A40,linear-chain,16,10000,160000,GPU,5,0.002282582901
inf02,NVIDIA A40,branching-4x4,17,10000,170000,CPU,5,0.03342466788
inf02,NVIDIA A40,branching-4x4,17,10000,170000,GPU,5,0.002301708406
inf02,NVIDIA A40,linear-chain,16,15000,240000,CPU,5,0.04940453009
inf02,NVIDIA A40,linear-chain,16,15000,240000,GPU,5,0.002433272112
inf02,NVIDIA A40,branching-4x4,17,15000,255000,CPU,5,0.05094839009
inf02,NVIDIA A40,branching-4x4,17,15000,255000,GPU,5,0.002475507964
inf02,NVIDIA A40,linear-chain,16,20000,320000,CPU,5,0.06761508421
inf02,NVIDIA A40,linear-chain,16,20000,320000,GPU,5,0.002605765787
inf02,NVIDIA A40,branching-4x4,17,20000,340000,CPU,5,0.06985899318
inf02,NVIDIA A40,branching-4x4,17,20000,340000,GPU,5,0.002679607272
inf02,NVIDIA A40,linear-chain,16,30000,480000,CPU,5,0.1021500067
inf02,NVIDIA A40,linear-chain,16,30000,480000,GPU,5,0.003142055327
inf02,NVIDIA A40,branching-4x4,17,30000,510000,CPU,5,0.1041266355
inf02,NVIDIA A40,branching-4x4,17,30000,510000,GPU,5,0.003265841712
inf02,NVIDIA A40,linear-chain,16,40000,640000,CPU,5,0.1353878541
inf02,NVIDIA A40,linear-chain,16,40000,640000,GPU,5,0.003780099479
inf02,NVIDIA A40,branching-4x4,17,40000,680000,CPU,5,0.1372215011
inf02,NVIDIA A40,branching-4x4,17,40000,680000,GPU,5,0.003941764344
inf02,NVIDIA A40,linear-chain,16,50000,800000,CPU,5,0.1640672337
inf02,NVIDIA A40,linear-chain,16,50000,800000,GPU,5,0.004423616691
inf02,NVIDIA A40,branching-4x4,17,50000,850000,CPU,5,0.1682409113
inf02,NVIDIA A40,branching-4x4,17,50000,850000,GPU,5,0.004580117898
inf02,NVIDIA A40,linear-chain,16,100,1600,CPU,6,0.0001059173296
inf02,NVIDIA A40,linear-chain,16,100,1600,GPU,6,0.0006807338624
inf02,NVIDIA A40,branching-4x4,17,100,1700,CPU,6,0.000112877458
inf02,NVIDIA A40,branching-4x4,17,100,1700,GPU,6,0.000673424488
inf02,NVIDIA A40,linear-chain,16,500,8000,CPU,6,0.0007097284709
inf02,NVIDIA A40,linear-chain,16,500,8000,GPU,6,0.0006883423953
inf02,NVIDIA A40,branching-4x4,17,500,8500,CPU,6,0.0007090415273
inf02,NVIDIA A40,branching-4x4,17,500,8500,GPU,6,0.0006922590591
inf02,NVIDIA A40,linear-chain,16,1000,16000,CPU,6,0.001537565248
inf02,NVIDIA A40,linear-chain,16,1000,16000,GPU,6,0.0007649322351
inf02,NVIDIA A40,branching-4x4,17,1000,17000,CPU,6,0.001577006919
inf02,NVIDIA A40,branching-4x4,17,1000,17000,GPU,6,0.0007644612874
inf02,NVIDIA A40,linear-chain,16,2000,32000,CPU,6,0.003442440714
inf02,NVIDIA A40,linear-chain,16,2000,32000,GPU,6,0.0007586258508
inf02,NVIDIA A40,branching-4x4,17,2000,34000,CPU,6,0.003940145742
inf02,NVIDIA A40,branching-4x4,17,2000,34000,GPU,6,0.001076168815
inf02,NVIDIA A40,linear-chain,16,3000,48000,CPU,6,0.007326184568
inf02,NVIDIA A40,linear-chain,16,3000,48000,GPU,6,0.001102255923
inf02,NVIDIA A40,branching-4x4,17,3000,51000,CPU,6,0.007859642733
inf02,NVIDIA A40,branching-4x4,17,3000,51000,GPU,6,0.001111175829
inf02,NVIDIA A40,linear-chain,16,5000,80000,CPU,6,0.01532170339
inf02,NVIDIA A40,linear-chain,16,5000,80000,GPU,6,0.002121546729
inf02,NVIDIA A40,branching-4x4,17,5000,85000,CPU,6,0.01565403505
inf02,NVIDIA A40,branching-4x4,17,5000,85000,GPU,6,0.00213834982
inf02,NVIDIA A40,linear-chain,16,7000,112000,CPU,6,0.02200978236
inf02,NVIDIA A40,linear-chain,16,7000,112000,GPU,6,0.002192307467
inf02,NVIDIA A40,branching-4x4,17,7000,119000,CPU,6,0.02245694724
inf02,NVIDIA A40,branching-4x4,17,7000,119000,GPU,6,0.002194589647
inf02,NVIDIA A40,linear-chain,16,10000,160000,CPU,6,0.03168982592
inf02,NVIDIA A40,linear-chain,16,10000,160000,GPU,6,0.002302012389
inf02,NVIDIA A40,branching-4x4,17,10000,170000,CPU,6,0.03298526027
inf02,NVIDIA A40,branching-4x4,17,10000,170000,GPU,6,0.002295644175
inf02,NVIDIA A40,linear-chain,16,15000,240000,CPU,6,0.04943322268
inf02,NVIDIA A40,linear-chain,16,15000,240000,GPU,6,0.002425973524
inf02,NVIDIA A40,branching-4x4,17,15000,255000,CPU,6,0.05090692694
inf02,NVIDIA A40,branching-4x4,17,15000,255000,GPU,6,0.002514889836
inf02,NVIDIA A40,linear-chain,16,20000,320000,CPU,6,0.06553380706
inf02,NVIDIA A40,linear-chain,16,20000,320000,GPU,6,0.002630403367
inf02,NVIDIA A40,branching-4x4,17,20000,340000,CPU,6,0.06764122356
inf02,NVIDIA A40,branching-4x4,17,20000,340000,GPU,6,0.002681051872
inf02,NVIDIA A40,linear-chain,16,30000,480000,CPU,6,0.09869690808
inf02,NVIDIA A40,linear-chain,16,30000,480000,GPU,6,0.003156397018
inf02,NVIDIA A40,branching-4x4,17,30000,510000,CPU,6,0.1053455006
inf02,NVIDIA A40,branching-4x4,17,30000,510000,GPU,6,0.003282040358
inf02,NVIDIA A40,linear-chain,16,40000,640000,CPU,6,0.1324343768
inf02,NVIDIA A40,linear-chain,16,40000,640000,GPU,6,0.003767959096
inf02,NVIDIA A40,branching-4x4,17,40000,680000,CPU,6,0.1388899023
inf02,NVIDIA A40,branching-4x4,17,40000,680000,GPU,6,0.003924846649
inf02,NVIDIA A40,linear-chain,16,50000,800000,CPU,6,0.1636100422
inf02,NVIDIA A40,linear-chain,16,50000,800000,GPU,6,0.004412791404
inf02,NVIDIA A40,branching-4x4,17,50000,850000,CPU,6,0.1690930106
inf02,NVIDIA A40,branching-4x4,17,50000,850000,GPU,6,0.004533371058
inf02,NVIDIA A40,linear-chain,16,100,1600,CPU,7,0.0001109965678
inf02,NVIDIA A40,linear-chain,16,100,1600,GPU,7,0.000695072895
inf02,NVIDIA A40,branching-4x4,17,100,1700,CPU,7,0.0001109638917
inf02,NVIDIA A40,branching-4x4,17,100,1700,GPU,7,0.0006176887524
inf02,NVIDIA A40,linear-chain,16,500,8000,CPU,7,0.0006981170603
inf02,NVIDIA A40,linear-chain,16,500,8000,GPU,7,0.0006932665904
inf02,NVIDIA A40,branching-4x4,17,500,8500,CPU,7,0.0007241763529
inf02,NVIDIA A40,branching-4x4,17,500,8500,GPU,7,0.0007026456651
inf02,NVIDIA A40,linear-chain,16,1000,16000,CPU,7,0.001530177253
inf02,NVIDIA A40,linear-chain,16,1000,16000,GPU,7,0.0007062997846
inf02,NVIDIA A40,branching-4x4,17,1000,17000,CPU,7,0.001578220015
inf02,NVIDIA A40,branching-4x4,17,1000,17000,GPU,7,0.0007237467028
inf02,NVIDIA A40,linear-chain,16,2000,32000,CPU,7,0.003474525327
inf02,NVIDIA A40,linear-chain,16,2000,32000,GPU,7,0.0007666592087
inf02,NVIDIA A40,branching-4x4,17,2000,34000,CPU,7,0.003853548141
inf02,NVIDIA A40,branching-4x4,17,2000,34000,GPU,7,0.001058981532
inf02,NVIDIA A40,linear-chain,16,3000,48000,CPU,7,0.007525512718
inf02,NVIDIA A40,linear-chain,16,3000,48000,GPU,7,0.001112446899
inf02,NVIDIA A40,branching-4x4,17,3000,51000,CPU,7,0.007984285695
inf02,NVIDIA A40,branching-4x4,17,3000,51000,GPU,7,0.001110597522
inf02,NVIDIA A40,linear-chain,16,5000,80000,CPU,7,0.01535280618
inf02,NVIDIA A40,linear-chain,16,5000,80000,GPU,7,0.002113787965
inf02,NVIDIA A40,branching-4x4,17,5000,85000,CPU,7,0.01575510068
inf02,NVIDIA A40,branching-4x4,17,5000,85000,GPU,7,0.002159568938
inf02,NVIDIA A40,linear-chain,16,7000,112000,CPU,7,0.0208092993
inf02,NVIDIA A40,linear-chain,16,7000,112000,GPU,7,0.002203235978
inf02,NVIDIA A40,branching-4x4,17,7000,119000,CPU,7,0.02216346047
inf02,NVIDIA A40,branching-4x4,17,7000,119000,GPU,7,0.00220754282
inf02,NVIDIA A40,linear-chain,16,10000,160000,CPU,7,0.03191243085
inf02,NVIDIA A40,linear-chain,16,10000,160000,GPU,7,0.002291175452
inf02,NVIDIA A40,branching-4x4,17,10000,170000,CPU,7,0.03248444687
