node,gpu,topology,ncomp_per_neuron,n_neurons,total_comps,mode,rep,t_per_step_s
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,GPU,3,0.001683952592
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,CPU,3,0.1130227262
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,GPU,3,0.001721231639
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,CPU,3,0.1437175404
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,GPU,3,0.00188067718
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,CPU,3,0.1491162907
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,GPU,3,0.001985731585
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,CPU,3,0.1766040629
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,GPU,3,0.002213101224
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,CPU,3,0.1849271081
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,GPU,3,0.002213418619
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,CPU,4,0.0001104689159
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,GPU,4,0.0004402586392
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,CPU,4,0.000114443774
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,100,1700,GPU,4,0.0003790260426
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,CPU,4,0.0007317160567
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,500,8000,GPU,4,0.0003922086032
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,CPU,4,0.0007297183077
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,500,8500,GPU,4,0.0004667818546
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,CPU,4,0.001426092216
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,1000,16000,GPU,4,0.0004671336639
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,CPU,4,0.001450894134
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,1000,17000,GPU,4,0.0004713161361
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,CPU,4,0.003344473952
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,2000,32000,GPU,4,0.0004798124589
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,CPU,4,0.003214616435
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,2000,34000,GPU,4,0.0004857787774
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,CPU,4,0.005969543116
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,3000,48000,GPU,4,0.000495125992
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,CPU,4,0.006539951052
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,3000,51000,GPU,4,0.0005269189321
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,CPU,4,0.01390779018
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,5000,80000,GPU,4,0.0009674945338
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,CPU,4,0.01458241831
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,5000,85000,GPU,4,0.0009241234172
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,CPU,4,0.02158999443
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,7000,112000,GPU,4,0.0009633884511
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,CPU,4,0.02253305912
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,7000,119000,GPU,4,0.0009778071534
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,CPU,4,0.03304050836
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,10000,160000,GPU,4,0.001121164994
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,CPU,4,0.03418297551
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,10000,170000,GPU,4,0.001081367447
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,CPU,4,0.05105634169
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,15000,240000,GPU,4,0.001212647964
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,CPU,4,0.05364945152
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,15000,255000,GPU,4,0.001246181401
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,CPU,4,0.07057403218
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,20000,320000,GPU,4,0.001361158219
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,CPU,4,0.07220123898
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,20000,340000,GPU,4,0.001404632086
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,CPU,4,0.1072365761
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,30000,480000,GPU,4,0.001608781381
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,CPU,4,0.1113037803
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,30000,510000,GPU,4,0.001657888293
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,CPU,4,0.1423978806
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,40000,640000,GPU,4,0.001872629063
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,CPU,4,0.146562767
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,40000,680000,GPU,4,0.001985764368
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,CPU,4,0.1743528886
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,50000,800000,GPU,4,0.002189429104
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,CPU,4,0.180697996
inf03,NVIDIA A100-PCIE-40GB,branching-4x4,17,50000,850000,GPU,4,0.002199660783
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,CPU,5,0.0001105353502
inf03,NVIDIA A100-PCIE-40GB,linear-chain,16,100,1600,GPU,5,0.0004084360032
